date,iso_code,nuts2,name,supplier,administered
2021-05-14,ES-VC,ES52,Comunidad Valenciana,Unknown,2195619
2021-05-14,ES-EX,ES43,Extremadura,Unknown,558070
2021-05-14,ES-GA,ES11,Galicia,Unknown,1564268
2021-05-14,ES-RI,ES23,La Rioja,Unknown,161031
2021-05-14,ES-MD,ES30,Madrid,Unknown,2840623
2021-05-14,ES-MC,ES62,Murcia,Unknown,573157
2021-05-14,ES-NC,ES22,Navarra,Unknown,322392
2021-05-14,ES-PV,ES21,País Vasco,Unknown,1096376
2021-05-14,ES-CE,ES63,Ceuta,Unknown,28426
2021-05-14,ES-ML,ES64,Melilla,Unknown,25585
2021-05-17,ES-AN,ES61,Andalucía,Unknown,3768883
2021-05-17,ES-AR,ES24,Aragón,Unknown,700668
2021-05-17,ES-AS,ES12,Asturias,Unknown,650728
2021-05-17,ES-IB,ES53,Islas Baleares,Unknown,443932
2021-05-17,ES-CN,ES70,Canarias,Unknown,823733
2021-05-17,ES-CB,ES13,Cantabria,Unknown,301950
2021-05-17,ES-CL,ES41,Castilla y León,Unknown,1422494
2021-05-17,ES-CM,ES42,Castilla-La Mancha,Unknown,991513
2021-05-17,ES-CT,ES51,Cataluña,Unknown,3512534
2021-05-17,ES-VC,ES52,Comunidad Valenciana,Unknown,2217729
2021-05-17,ES-EX,ES43,Extremadura,Unknown,570276
2021-05-17,ES-GA,ES11,Galicia,Unknown,1607078
2021-05-17,ES-RI,ES23,La Rioja,Unknown,163215
2021-05-17,ES-MD,ES30,Madrid,Unknown,2942235
2021-05-17,ES-MC,ES62,Murcia,Unknown,590226
2021-05-17,ES-NC,ES22,Navarra,Unknown,332283
2021-05-17,ES-PV,ES21,País Vasco,Unknown,1140415
2021-05-17,ES-CE,ES63,Ceuta,Unknown,29229
2021-05-17,ES-ML,ES64,Melilla,Unknown,26269
2021-05-18,ES-AN,ES61,Andalucía,Unknown,3828823
2021-05-18,ES-AR,ES24,Aragón,Unknown,704822
2021-05-18,ES-AS,ES12,Asturias,Unknown,659553
2021-05-18,ES-IB,ES53,Islas Baleares,Unknown,449449
2021-05-18,ES-CN,ES70,Canarias,Unknown,838680
2021-05-18,ES-CB,ES13,Cantabria,Unknown,306240
2021-05-18,ES-CL,ES41,Castilla y León,Unknown,1441310
2021-05-18,ES-CM,ES42,Castilla-La Mancha,Unknown,1000956
2021-05-18,ES-CT,ES51,Cataluña,Unknown,3543744
2021-05-18,ES-VC,ES52,Comunidad Valenciana,Unknown,2243004
2021-05-18,ES-EX,ES43,Extremadura,Unknown,573681
2021-05-18,ES-GA,ES11,Galicia,Unknown,1608119
2021-05-18,ES-RI,ES23,La Rioja,Unknown,166496
2021-05-18,ES-MD,ES30,Madrid,Unknown,2998227
2021-05-18,ES-MC,ES62,Murcia,Unknown,596069
2021-05-18,ES-NC,ES22,Navarra,Unknown,335504
2021-05-18,ES-PV,ES21,País Vasco,Unknown,1158120
2021-05-18,ES-CE,ES63,Ceuta,Unknown,29897
2021-05-18,ES-ML,ES64,Melilla,Unknown,26891
2021-05-19,ES-AN,ES61,Andalucía,Unknown,3909377
2021-05-19,ES-AR,ES24,Aragón,Unknown,717235
2021-05-19,ES-AS,ES12,Asturias,Unknown,673092
2021-05-19,ES-IB,ES53,Islas Baleares,Unknown,455671
2021-05-19,ES-CN,ES70,Canarias,Unknown,853162
2021-05-19,ES-CB,ES13,Cantabria,Unknown,312146
2021-05-19,ES-CL,ES41,Castilla y León,Unknown,1460306
2021-05-19,ES-CM,ES42,Castilla-La Mancha,Unknown,1018599
2021-05-19,ES-CT,ES51,Cataluña,Unknown,3610271
2021-05-19,ES-VC,ES52,Comunidad Valenciana,Unknown,2243089
2021-05-19,ES-EX,ES43,Extremadura,Unknown,586884
2021-05-19,ES-GA,ES11,Galicia,Unknown,1644918
2021-05-19,ES-RI,ES23,La Rioja,Unknown,169190
2021-05-19,ES-MD,ES30,Madrid,Unknown,3052598
2021-05-19,ES-MC,ES62,Murcia,Unknown,611085
2021-05-19,ES-NC,ES22,Navarra,Unknown,340966
2021-05-19,ES-PV,ES21,País Vasco,Unknown,1178734
2021-05-19,ES-CE,ES63,Ceuta,Unknown,30687
2021-05-19,ES-ML,ES64,Melilla,Unknown,28118
2021-05-20,ES-AN,ES61,Andalucía,Unknown,3998361
2021-05-20,ES-AR,ES24,Aragón,Unknown,737369
2021-05-20,ES-AS,ES12,Asturias,Unknown,681996
2021-05-20,ES-IB,ES53,Islas Baleares,Unknown,463768
2021-05-20,ES-CN,ES70,Canarias,Unknown,861664
2021-05-20,ES-CB,ES13,Cantabria,Unknown,318056
2021-05-20,ES-CL,ES41,Castilla y León,Unknown,1487806
2021-05-20,ES-CM,ES42,Castilla-La Mancha,Unknown,1045725
2021-05-20,ES-CT,ES51,Cataluña,Unknown,3677104
2021-05-20,ES-VC,ES52,Comunidad Valenciana,Unknown,2359667
2021-05-20,ES-EX,ES43,Extremadura,Unknown,600826
2021-05-20,ES-GA,ES11,Galicia,Unknown,1679867
2021-05-20,ES-RI,ES23,La Rioja,Unknown,171149
2021-05-20,ES-MD,ES30,Madrid,Unknown,3108348
2021-05-20,ES-MC,ES62,Murcia,Unknown,624342
2021-05-20,ES-NC,ES22,Navarra,Unknown,347979
2021-05-20,ES-PV,ES21,País Vasco,Unknown,1199412
2021-05-20,ES-CE,ES63,Ceuta,Unknown,32187
2021-05-20,ES-ML,ES64,Melilla,Unknown,29595
2021-05-21,ES-AN,ES61,Andalucía,Unknown,4087772
2021-05-21,ES-AR,ES24,Aragón,Unknown,757163
2021-05-21,ES-AS,ES12,Asturias,Unknown,689279
2021-05-21,ES-IB,ES53,Islas Baleares,Unknown,471730
2021-05-21,ES-CN,ES70,Canarias,Unknown,883279
2021-05-21,ES-CB,ES13,Cantabria,Unknown,323878
2021-05-21,ES-CL,ES41,Castilla y León,Unknown,1510435
2021-05-21,ES-CM,ES42,Castilla-La Mancha,Unknown,1073858
2021-05-21,ES-CT,ES51,Cataluña,Unknown,3744065
2021-05-21,ES-VC,ES52,Comunidad Valenciana,Unknown,2413113
2021-05-21,ES-EX,ES43,Extremadura,Unknown,615201
2021-05-21,ES-GA,ES11,Galicia,Unknown,1705317
2021-05-21,ES-RI,ES23,La Rioja,Unknown,174544
2021-05-21,ES-MD,ES30,Madrid,Unknown,3162722
2021-05-21,ES-MC,ES62,Murcia,Unknown,638774
2021-05-21,ES-NC,ES22,Navarra,Unknown,353577
2021-05-21,ES-PV,ES21,País Vasco,Unknown,1216832
2021-05-21,ES-CE,ES63,Ceuta,Unknown,33283
2021-05-21,ES-ML,ES64,Melilla,Unknown,29595
2021-05-24,ES-AN,ES61,Andalucía,Unknown,4182777
2021-05-24,ES-AR,ES24,Aragón,Unknown,768752
2021-05-24,ES-AS,ES12,Asturias,Unknown,703017
2021-05-24,ES-IB,ES53,Islas Baleares,Unknown,495130
2021-05-24,ES-CN,ES70,Canarias,Unknown,908910
2021-05-24,ES-CB,ES13,Cantabria,Unknown,331596
2021-05-24,ES-CL,ES41,Castilla y León,Unknown,1542088
2021-05-24,ES-CM,ES42,Castilla-La Mancha,Unknown,1103092
2021-05-24,ES-CT,ES51,Cataluña,Unknown,3859115
2021-05-24,ES-VC,ES52,Comunidad Valenciana,Unknown,2413113
2021-05-24,ES-EX,ES43,Extremadura,Unknown,622596
2021-05-24,ES-GA,ES11,Galicia,Unknown,1732228
2021-05-24,ES-RI,ES23,La Rioja,Unknown,177970
2021-05-24,ES-MD,ES30,Madrid,Unknown,3264439
2021-05-24,ES-MC,ES62,Murcia,Unknown,667235
2021-05-24,ES-NC,ES22,Navarra,Unknown,365352
2021-05-24,ES-PV,ES21,País Vasco,Unknown,1252266
2021-05-24,ES-CE,ES63,Ceuta,Unknown,34114
2021-05-24,ES-ML,ES64,Melilla,Unknown,31725
2021-05-25,ES-AN,ES61,Andalucía,Unknown,4236831
2021-05-25,ES-AR,ES24,Aragón,Unknown,771132
2021-05-25,ES-AS,ES12,Asturias,Unknown,709724
2021-05-25,ES-IB,ES53,Islas Baleares,Unknown,501961
2021-05-25,ES-CN,ES70,Canarias,Unknown,954331
2021-05-25,ES-CB,ES13,Cantabria,Unknown,334728
2021-05-25,ES-CL,ES41,Castilla y León,Unknown,1550516
2021-05-25,ES-CM,ES42,Castilla-La Mancha,Unknown,1112609
2021-05-25,ES-CT,ES51,Cataluña,Unknown,3877815
2021-05-25,ES-VC,ES52,Comunidad Valenciana,Unknown,2506543
2021-05-25,ES-EX,ES43,Extremadura,Unknown,625120
2021-05-25,ES-GA,ES11,Galicia,Unknown,1744611
2021-05-25,ES-RI,ES23,La Rioja,Unknown,180522
2021-05-25,ES-MD,ES30,Madrid,Unknown,3314159
2021-05-25,ES-MC,ES62,Murcia,Unknown,674337
2021-05-25,ES-NC,ES22,Navarra,Unknown,368564
2021-05-25,ES-PV,ES21,País Vasco,Unknown,1266789
2021-05-25,ES-CE,ES63,Ceuta,Unknown,34619
2021-05-25,ES-ML,ES64,Melilla,Unknown,32544
2021-05-26,ES-AN,ES61,Andalucía,Unknown,4313832
2021-05-26,ES-AR,ES24,Aragón,Unknown,782323
2021-05-26,ES-AS,ES12,Asturias,Unknown,718289
2021-05-26,ES-IB,ES53,Islas Baleares,Unknown,509268
2021-05-26,ES-CN,ES70,Canarias,Unknown,976954
2021-05-26,ES-CB,ES13,Cantabria,Unknown,340603
2021-05-26,ES-CL,ES41,Castilla y León,Unknown,1572535
2021-05-26,ES-CM,ES42,Castilla-La Mancha,Unknown,1127903
2021-05-26,ES-CT,ES51,Cataluña,Unknown,3934853
2021-05-26,ES-VC,ES52,Comunidad Valenciana,Unknown,2565940
2021-05-26,ES-EX,ES43,Extremadura,Unknown,635840
2021-05-26,ES-GA,ES11,Galicia,Unknown,1761934
2021-05-26,ES-RI,ES23,La Rioja,Unknown,183177
2021-05-26,ES-MD,ES30,Madrid,Unknown,3362398
2021-05-26,ES-MC,ES62,Murcia,Unknown,686702
2021-05-26,ES-NC,ES22,Navarra,Unknown,373774
2021-05-26,ES-PV,ES21,País Vasco,Unknown,1285690
2021-05-26,ES-CE,ES63,Ceuta,Unknown,35726
2021-05-26,ES-ML,ES64,Melilla,Unknown,33912
2021-05-27,ES-AN,ES61,Andalucía,Unknown,4411991
2021-05-27,ES-AR,ES24,Aragón,Unknown,800211
2021-05-27,ES-AS,ES12,Asturias,Unknown,727195
2021-05-27,ES-IB,ES53,Islas Baleares,Unknown,518077
2021-05-27,ES-CN,ES70,Canarias,Unknown,995872
2021-05-27,ES-CB,ES13,Cantabria,Unknown,346706
2021-05-27,ES-CL,ES41,Castilla y León,Unknown,1598322
2021-05-27,ES-CM,ES42,Castilla-La Mancha,Unknown,1146802
2021-05-27,ES-CT,ES51,Cataluña,Unknown,3995011
2021-05-27,ES-VC,ES52,Comunidad Valenciana,Unknown,2632543
2021-05-27,ES-EX,ES43,Extremadura,Unknown,646531
2021-05-27,ES-GA,ES11,Galicia,Unknown,1786951
2021-05-27,ES-RI,ES23,La Rioja,Unknown,186704
2021-05-27,ES-MD,ES30,Madrid,Unknown,3410710
2021-05-27,ES-MC,ES62,Murcia,Unknown,703427
2021-05-27,ES-NC,ES22,Navarra,Unknown,379747
2021-05-27,ES-PV,ES21,País Vasco,Unknown,1306191
2021-05-27,ES-CE,ES63,Ceuta,Unknown,36761
2021-05-27,ES-ML,ES64,Melilla,Unknown,35862
2021-05-28,ES-AN,ES61,Andalucía,Unknown,4511820
2021-05-28,ES-AR,ES24,Aragón,Unknown,817978
2021-05-28,ES-AS,ES12,Asturias,Unknown,739208
2021-05-28,ES-IB,ES53,Islas Baleares,Unknown,526320
2021-05-28,ES-CN,ES70,Canarias,Unknown,1016327
2021-05-28,ES-CB,ES13,Cantabria,Unknown,350769
2021-05-28,ES-CL,ES41,Castilla y León,Unknown,1622728
2021-05-28,ES-CM,ES42,Castilla-La Mancha,Unknown,1161860
2021-05-28,ES-CT,ES51,Cataluña,Unknown,4055149
2021-05-28,ES-VC,ES52,Comunidad Valenciana,Unknown,2644995
2021-05-28,ES-EX,ES43,Extremadura,Unknown,660802
2021-05-28,ES-GA,ES11,Galicia,Unknown,1792712
2021-05-28,ES-RI,ES23,La Rioja,Unknown,189382
2021-05-28,ES-MD,ES30,Madrid,Unknown,3457243
2021-05-28,ES-MC,ES62,Murcia,Unknown,718396
2021-05-28,ES-NC,ES22,Navarra,Unknown,382640
2021-05-28,ES-PV,ES21,País Vasco,Unknown,1329094
2021-05-28,ES-CE,ES63,Ceuta,Unknown,37981
2021-05-28,ES-ML,ES64,Melilla,Unknown,37873
2021-05-31,ES-AN,ES61,Andalucía,Unknown,4632413
2021-05-31,ES-AR,ES24,Aragón,Unknown,829615
2021-05-31,ES-AS,ES12,Asturias,Unknown,757538
2021-05-31,ES-IB,ES53,Islas Baleares,Unknown,533427
2021-05-31,ES-CN,ES70,Canarias,Unknown,1047051
2021-05-31,ES-CB,ES13,Cantabria,Unknown,360564
2021-05-31,ES-CL,ES41,Castilla y León,Unknown,1652032
2021-05-31,ES-CM,ES42,Castilla-La Mancha,Unknown,1205118
2021-05-31,ES-CT,ES51,Cataluña,Unknown,4197495
2021-05-31,ES-VC,ES52,Comunidad Valenciana,Unknown,2665032
2021-05-31,ES-EX,ES43,Extremadura,Unknown,675035
2021-05-31,ES-GA,ES11,Galicia,Unknown,1854851
2021-05-31,ES-RI,ES23,La Rioja,Unknown,191241
2021-05-31,ES-MD,ES30,Madrid,Unknown,3557679
2021-05-31,ES-MC,ES62,Murcia,Unknown,744134
2021-05-31,ES-NC,ES22,Navarra,Unknown,394728
2021-05-31,ES-PV,ES21,País Vasco,Unknown,1371206
2021-05-31,ES-CE,ES63,Ceuta,Unknown,38868
2021-05-31,ES-ML,ES64,Melilla,Unknown,38610
2021-06-01,ES-AN,ES61,Andalucía,Unknown,4711142
2021-06-01,ES-AR,ES24,Aragón,Unknown,832942
2021-06-01,ES-AS,ES12,Asturias,Unknown,767489
2021-06-01,ES-IB,ES53,Islas Baleares,Unknown,539146
2021-06-01,ES-CN,ES70,Canarias,Unknown,1062442
2021-06-01,ES-CB,ES13,Cantabria,Unknown,364918
2021-06-01,ES-CL,ES41,Castilla y León,Unknown,1670624
2021-06-01,ES-CM,ES42,Castilla-La Mancha,Unknown,1206939
2021-06-01,ES-CT,ES51,Cataluña,Unknown,4240669
2021-06-01,ES-VC,ES52,Comunidad Valenciana,Unknown,2679175
2021-06-01,ES-EX,ES43,Extremadura,Unknown,678475
2021-06-01,ES-GA,ES11,Galicia,Unknown,1874422
2021-06-01,ES-RI,ES23,La Rioja,Unknown,196016
2021-06-01,ES-MD,ES30,Madrid,Unknown,3601104
2021-06-01,ES-MC,ES62,Murcia,Unknown,754586
2021-06-01,ES-NC,ES22,Navarra,Unknown,400144
2021-06-01,ES-PV,ES21,País Vasco,Unknown,1380112
2021-06-01,ES-CE,ES63,Ceuta,Unknown,39424
2021-06-01,ES-ML,ES64,Melilla,Unknown,38634
2021-06-02,ES-AN,ES61,Andalucía,Unknown,4818135
2021-06-02,ES-AR,ES24,Aragón,Unknown,838765
2021-06-02,ES-AS,ES12,Asturias,Unknown,779597
2021-06-02,ES-IB,ES53,Islas Baleares,Unknown,543940
2021-06-02,ES-CN,ES70,Canarias,Unknown,1093097
2021-06-02,ES-CB,ES13,Cantabria,Unknown,372755
2021-06-02,ES-CL,ES41,Castilla y León,Unknown,1694963
2021-06-02,ES-CM,ES42,Castilla-La Mancha,Unknown,1222810
2021-06-02,ES-CT,ES51,Cataluña,Unknown,4313654
2021-06-02,ES-VC,ES52,Comunidad Valenciana,Unknown,2739554
2021-06-02,ES-EX,ES43,Extremadura,Unknown,689044
2021-06-02,ES-GA,ES11,Galicia,Unknown,1901270
2021-06-02,ES-RI,ES23,La Rioja,Unknown,200773
2021-06-02,ES-MD,ES30,Madrid,Unknown,3654009
2021-06-02,ES-MC,ES62,Murcia,Unknown,776762
2021-06-02,ES-NC,ES22,Navarra,Unknown,407469
2021-06-02,ES-PV,ES21,País Vasco,Unknown,1398974
2021-06-02,ES-CE,ES63,Ceuta,Unknown,40643
2021-06-02,ES-ML,ES64,Melilla,Unknown,39315
2021-06-03,ES-AN,ES61,Andalucía,Unknown,4936599
2021-06-03,ES-AR,ES24,Aragón,Unknown,850404
2021-06-03,ES-AS,ES12,Asturias,Unknown,792641
2021-06-03,ES-IB,ES53,Islas Baleares,Unknown,553824
2021-06-03,ES-CN,ES70,Canarias,Unknown,1117868
2021-06-03,ES-CB,ES13,Cantabria,Unknown,380495
2021-06-03,ES-CL,ES41,Castilla y León,Unknown,1721528
2021-06-03,ES-CM,ES42,Castilla-La Mancha,Unknown,1253539
2021-06-03,ES-CT,ES51,Cataluña,Unknown,4392341
2021-06-03,ES-VC,ES52,Comunidad Valenciana,Unknown,2840184
2021-06-03,ES-EX,ES43,Extremadura,Unknown,701279
2021-06-03,ES-GA,ES11,Galicia,Unknown,1934131
2021-06-03,ES-RI,ES23,La Rioja,Unknown,204884
2021-06-03,ES-MD,ES30,Madrid,Unknown,3707594
2021-06-03,ES-MC,ES62,Murcia,Unknown,792635
2021-06-03,ES-NC,ES22,Navarra,Unknown,415698
2021-06-03,ES-PV,ES21,País Vasco,Unknown,1420356
2021-06-03,ES-CE,ES63,Ceuta,Unknown,42004
2021-06-03,ES-ML,ES64,Melilla,Unknown,40590
2021-06-04,ES-AN,ES61,Andalucía,Unknown,5056835
2021-06-04,ES-AR,ES24,Aragón,Unknown,884547
2021-06-04,ES-AS,ES12,Asturias,Unknown,805334
2021-06-04,ES-IB,ES53,Islas Baleares,Unknown,566241
2021-06-04,ES-CN,ES70,Canarias,Unknown,1144916
2021-06-04,ES-CB,ES13,Cantabria,Unknown,387992
2021-06-04,ES-CL,ES41,Castilla y León,Unknown,1748239
2021-06-04,ES-CM,ES42,Castilla-La Mancha,Unknown,1260567
2021-06-04,ES-CT,ES51,Cataluña,Unknown,4475002
2021-06-04,ES-VC,ES52,Comunidad Valenciana,Unknown,2925664
2021-06-04,ES-EX,ES43,Extremadura,Unknown,717884
2021-06-04,ES-GA,ES11,Galicia,Unknown,1964651
2021-06-04,ES-RI,ES23,La Rioja,Unknown,208444
2021-06-04,ES-MD,ES30,Madrid,Unknown,3764402
2021-06-04,ES-MC,ES62,Murcia,Unknown,808552
2021-06-04,ES-NC,ES22,Navarra,Unknown,425055
2021-06-04,ES-PV,ES21,País Vasco,Unknown,1438333
2021-06-04,ES-CE,ES63,Ceuta,Unknown,43385
2021-06-04,ES-ML,ES64,Melilla,Unknown,41476
2021-06-07,ES-AN,ES61,Andalucía,Unknown,5209446
2021-06-07,ES-AR,ES24,Aragón,Unknown,922090
2021-06-07,ES-AS,ES12,Asturias,Unknown,832730
2021-06-07,ES-IB,ES53,Islas Baleares,Unknown,624009
2021-06-07,ES-CN,ES70,Canarias,Unknown,1201701
2021-06-07,ES-CB,ES13,Cantabria,Unknown,397693
2021-06-07,ES-CL,ES41,Castilla y León,Unknown,1797248
2021-06-07,ES-CM,ES42,Castilla-La Mancha,Unknown,1305906
2021-06-07,ES-CT,ES51,Cataluña,Unknown,4673252
2021-06-07,ES-VC,ES52,Comunidad Valenciana,Unknown,2980160
2021-06-07,ES-EX,ES43,Extremadura,Unknown,748960
2021-06-07,ES-GA,ES11,Galicia,Unknown,2069136
2021-06-07,ES-RI,ES23,La Rioja,Unknown,216706
2021-06-07,ES-MD,ES30,Madrid,Unknown,3996892
2021-06-07,ES-MC,ES62,Murcia,Unknown,850647
2021-06-07,ES-NC,ES22,Navarra,Unknown,451316
2021-06-07,ES-PV,ES21,País Vasco,Unknown,1554168
2021-06-07,ES-CE,ES63,Ceuta,Unknown,46766
2021-06-07,ES-ML,ES64,Melilla,Unknown,42469
2021-06-08,ES-AN,ES61,Andalucía,Unknown,5308273
2021-06-08,ES-AR,ES24,Aragón,Unknown,932021
2021-06-08,ES-AS,ES12,Asturias,Unknown,845276
2021-06-08,ES-IB,ES53,Islas Baleares,Unknown,635488
2021-06-08,ES-CN,ES70,Canarias,Unknown,1227362
2021-06-08,ES-CB,ES13,Cantabria,Unknown,402529
2021-06-08,ES-CL,ES41,Castilla y León,Unknown,1820292
2021-06-08,ES-CM,ES42,Castilla-La Mancha,Unknown,1319692
2021-06-08,ES-CT,ES51,Cataluña,Unknown,4746749
2021-06-08,ES-VC,ES52,Comunidad Valenciana,Unknown,3027516
2021-06-08,ES-EX,ES43,Extremadura,Unknown,756792
2021-06-08,ES-GA,ES11,Galicia,Unknown,2092256
2021-06-08,ES-RI,ES23,La Rioja,Unknown,220172
2021-06-08,ES-MD,ES30,Madrid,Unknown,4056318
2021-06-08,ES-MC,ES62,Murcia,Unknown,867164
2021-06-08,ES-NC,ES22,Navarra,Unknown,457698
2021-06-08,ES-PV,ES21,País Vasco,Unknown,1576466
2021-06-08,ES-CE,ES63,Ceuta,Unknown,48001
2021-06-08,ES-ML,ES64,Melilla,Unknown,43829
2021-06-10,ES-AN,ES61,Andalucía,Unknown,5563560
2021-06-10,ES-AR,ES24,Aragón,Unknown,962303
2021-06-10,ES-AS,ES12,Asturias,Unknown,872757
2021-06-10,ES-IB,ES53,Islas Baleares,Unknown,660154
2021-06-10,ES-CN,ES70,Canarias,Unknown,1280205
2021-06-10,ES-CB,ES13,Cantabria,Unknown,417411
2021-06-10,ES-CL,ES41,Castilla y León,Unknown,1879990
2021-06-10,ES-CM,ES42,Castilla-La Mancha,Unknown,1372137
2021-06-10,ES-CT,ES51,Cataluña,Unknown,4933265
2021-06-10,ES-VC,ES52,Comunidad Valenciana,Unknown,3188730
2021-06-10,ES-EX,ES43,Extremadura,Unknown,785066
2021-06-10,ES-GA,ES11,Galicia,Unknown,2157812
2021-06-10,ES-RI,ES23,La Rioja,Unknown,224841
2021-06-10,ES-MD,ES30,Madrid,Unknown,4156302
2021-06-10,ES-MC,ES62,Murcia,Unknown,898580
2021-06-10,ES-NC,ES22,Navarra,Unknown,471727
2021-06-10,ES-PV,ES21,País Vasco,Unknown,1613015
2021-06-10,ES-CE,ES63,Ceuta,Unknown,50164
2021-06-10,ES-ML,ES64,Melilla,Unknown,45829
2021-06-11,ES-AN,ES61,Andalucía,Unknown,5702550
2021-06-11,ES-AR,ES24,Aragón,Unknown,986378
2021-06-11,ES-AS,ES12,Asturias,Unknown,886366
2021-06-11,ES-IB,ES53,Islas Baleares,Unknown,675019
2021-06-11,ES-CN,ES70,Canarias,Unknown,1308062
2021-06-11,ES-CB,ES13,Cantabria,Unknown,425618
2021-06-11,ES-CL,ES41,Castilla y León,Unknown,1910017
2021-06-11,ES-CM,ES42,Castilla-La Mancha,Unknown,1405651
2021-06-11,ES-CT,ES51,Cataluña,Unknown,5036115
2021-06-11,ES-VC,ES52,Comunidad Valenciana,Unknown,3279669
2021-06-11,ES-EX,ES43,Extremadura,Unknown,804198
2021-06-11,ES-GA,ES11,Galicia,Unknown,2189549
2021-06-11,ES-RI,ES23,La Rioja,Unknown,224841
2021-06-11,ES-MD,ES30,Madrid,Unknown,4211470
2021-06-11,ES-MC,ES62,Murcia,Unknown,930080
2021-06-11,ES-NC,ES22,Navarra,Unknown,477979
2021-06-11,ES-PV,ES21,País Vasco,Unknown,1633164
2021-06-11,ES-CE,ES63,Ceuta,Unknown,51849
2021-06-11,ES-ML,ES64,Melilla,Unknown,47473
2021-06-14,ES-AN,ES61,Andalucía,Unknown,5855291
2021-06-14,ES-AR,ES24,Aragón,Unknown,1005615
2021-06-14,ES-AS,ES12,Asturias,Unknown,907615
2021-06-14,ES-IB,ES53,Islas Baleares,Unknown,708168
2021-06-14,ES-CN,ES70,Canarias,Unknown,1368144
2021-06-14,ES-CB,ES13,Cantabria,Unknown,433775
2021-06-14,ES-CL,ES41,Castilla y León,Unknown,1943542
2021-06-14,ES-CM,ES42,Castilla-La Mancha,Unknown,1452113
2021-06-14,ES-CT,ES51,Cataluña,Unknown,5228020
2021-06-14,ES-VC,ES52,Comunidad Valenciana,Unknown,3347500
2021-06-14,ES-EX,ES43,Extremadura,Unknown,826272
2021-06-14,ES-GA,ES11,Galicia,Unknown,2259388
2021-06-14,ES-RI,ES23,La Rioja,Unknown,230094
2021-06-14,ES-MD,ES30,Madrid,Unknown,4329585
2021-06-14,ES-MC,ES62,Murcia,Unknown,967055
2021-06-14,ES-NC,ES22,Navarra,Unknown,491186
2021-06-14,ES-PV,ES21,País Vasco,Unknown,1686878
2021-06-14,ES-CE,ES63,Ceuta,Unknown,53931
2021-06-14,ES-ML,ES64,Melilla,Unknown,48844
2021-06-15,ES-AN,ES61,Andalucía,Unknown,5944289
2021-06-15,ES-AR,ES24,Aragón,Unknown,1013296
2021-06-15,ES-AS,ES12,Asturias,Unknown,918611
2021-06-15,ES-IB,ES53,Islas Baleares,Unknown,723083
2021-06-15,ES-CN,ES70,Canarias,Unknown,1395452
2021-06-15,ES-CB,ES13,Cantabria,Unknown,439691
2021-06-15,ES-CL,ES41,Castilla y León,Unknown,1970371
2021-06-15,ES-CM,ES42,Castilla-La Mancha,Unknown,1465203
2021-06-15,ES-CT,ES51,Cataluña,Unknown,5308613
2021-06-15,ES-VC,ES52,Comunidad Valenciana,Unknown,3347509
2021-06-15,ES-EX,ES43,Extremadura,Unknown,834638
2021-06-15,ES-GA,ES11,Galicia,Unknown,2263851
2021-06-15,ES-RI,ES23,La Rioja,Unknown,233863
2021-06-15,ES-MD,ES30,Madrid,Unknown,4394394
2021-06-15,ES-MC,ES62,Murcia,Unknown,974629
2021-06-15,ES-NC,ES22,Navarra,Unknown,497056
2021-06-15,ES-PV,ES21,País Vasco,Unknown,1702800
2021-06-15,ES-CE,ES63,Ceuta,Unknown,53933
2021-06-15,ES-ML,ES64,Melilla,Unknown,49446
2021-06-16,ES-AN,ES61,Andalucía,Unknown,6062346
2021-06-16,ES-AR,ES24,Aragón,Unknown,1028134
2021-06-16,ES-AS,ES12,Asturias,Unknown,931972
2021-06-16,ES-IB,ES53,Islas Baleares,Unknown,736967
2021-06-16,ES-CN,ES70,Canarias,Unknown,1424949
2021-06-16,ES-CB,ES13,Cantabria,Unknown,448129
2021-06-16,ES-CL,ES41,Castilla y León,Unknown,2000741
2021-06-16,ES-CM,ES42,Castilla-La Mancha,Unknown,1485388
2021-06-16,ES-CT,ES51,Cataluña,Unknown,5404506
2021-06-16,ES-VC,ES52,Comunidad Valenciana,Unknown,3427034
2021-06-16,ES-EX,ES43,Extremadura,Unknown,848863
2021-06-16,ES-GA,ES11,Galicia,Unknown,2290350
2021-06-16,ES-RI,ES23,La Rioja,Unknown,237471
2021-06-16,ES-MD,ES30,Madrid,Unknown,4458935
2021-06-16,ES-MC,ES62,Murcia,Unknown,997643
2021-06-16,ES-NC,ES22,Navarra,Unknown,502357
2021-06-16,ES-PV,ES21,País Vasco,Unknown,1728307
2021-06-16,ES-CE,ES63,Ceuta,Unknown,55167
2021-06-16,ES-ML,ES64,Melilla,Unknown,50460
2021-06-17,ES-AN,ES61,Andalucía,Unknown,6188862
2021-06-17,ES-AR,ES24,Aragón,Unknown,1051390
2021-06-17,ES-AS,ES12,Asturias,Unknown,946602
2021-06-17,ES-IB,ES53,Islas Baleares,Unknown,751096
2021-06-17,ES-CN,ES70,Canarias,Unknown,1444587
2021-06-17,ES-CB,ES13,Cantabria,Unknown,456643
2021-06-17,ES-CL,ES41,Castilla y León,Unknown,2029033
2021-06-17,ES-CM,ES42,Castilla-La Mancha,Unknown,1517201
2021-06-17,ES-CT,ES51,Cataluña,Unknown,5502308
2021-06-17,ES-VC,ES52,Comunidad Valenciana,Unknown,3507158
2021-06-17,ES-EX,ES43,Extremadura,Unknown,864044
2021-06-17,ES-GA,ES11,Galicia,Unknown,2324305
