localidad,fecha,casos,hospitalizados,uci,fallecidos
La Rioja,2020-06-03,1,0,0,1
Aragón,2020-06-03,1,3,0,0
C. Valenciana,2020-06-03,13,1,0,2
Andalucía,2020-06-03,18,3,1,1
Cataluña,2020-06-03,192,18,2,8
Madrid,2020-06-03,205,13,3,17
Galicia,2020-06-03,2,1,0,0
País Vasco,2020-06-03,22,0,0,2
Baleares,2020-06-03,4,1,0,0
Navarra,2020-06-03,4,2,0,0
Castilla y León,2020-06-03,50,9,0,4
Canarias,2020-06-03,5,1,0,0
Murcia,2020-06-03,5,1,0,0
Castilla La Mancha,2020-06-03,57,8,1,1
España,2020-06-03,586,64,7,38
Ceuta,2020-06-03,7,0,0,0
Ceuta,2020-06-04,0,0,0,0
Melilla,2020-06-04,0,0,0,0
Asturias,2020-06-04,0,0,0,2
Navarra,2020-06-04,10,1,0,0
Canarias,2020-06-04,1,1,0,0
Andalucía,2020-06-04,13,3,0,1
Madrid,2020-06-04,137,15,2,17
Cataluña,2020-06-04,170,10,0,7
C. Valenciana,2020-06-04,17,1,0,1
País Vasco,2020-06-04,18,3,0,5
Murcia,2020-06-04,2,0,0,0
Aragón,2020-06-04,20,0,0,2
La Rioja,2020-06-04,3,0,0,0
Galicia,2020-06-04,3,1,0,0
Castilla y León,2020-06-04,37,10,1,7
Baleares,2020-06-04,4,0,0,0
Cantabria,2020-06-04,4,0,0,0
Extremadura,2020-06-04,4,0,0,0
España,2020-06-04,493,52,5,45
Castilla La Mancha,2020-06-04,50,7,2,3
Ceuta,2020-06-05,0,0,0,0
Melilla,2020-06-05,0,0,0,0
La Rioja,2020-06-05,0,1,0,1
Canarias,2020-06-05,0,1,1,0
Cantabria,2020-06-05,1,0,0,0
Extremadura,2020-06-05,1,0,0,0
Navarra,2020-06-05,10,0,0,0
Aragón,2020-06-05,11,2,0,1
Andalucía,2020-06-05,16,3,1,0
Madrid,2020-06-05,168,24,3,10
Murcia,2020-06-05,2,0,0,0
Asturias,2020-06-05,2,0,0,2
C. Valenciana,2020-06-05,24,1,0,0
País Vasco,2020-06-05,24,1,0,4
Cataluña,2020-06-05,270,15,0,2
Baleares,2020-06-05,3,0,0,0
Galicia,2020-06-05,3,0,0,0
Castilla La Mancha,2020-06-05,48,4,1,0
Castilla y León,2020-06-05,60,4,0,2
España,2020-06-05,643,56,6,22
Cantabria,2020-06-06,0,0,0,0
Ceuta,2020-06-06,0,0,0,0
Extremadura,2020-06-06,0,0,0,0
Galicia,2020-06-06,0,0,0,0
Melilla,2020-06-06,0,0,0,0
Murcia,2020-06-06,1,0,0,0
Aragón,2020-06-06,10,1,0,1
Andalucía,2020-06-06,11,0,0,2
Asturias,2020-06-06,1,2,0,2
C. Valenciana,2020-06-06,15,3,0,0
País Vasco,2020-06-06,16,2,0,4
Castilla y León,2020-06-06,16,5,0,4
Castilla La Mancha,2020-06-06,21,1,0,0
España,2020-06-06,259,42,2,30
Baleares,2020-06-06,3,0,0,0
Navarra,2020-06-06,3,3,0,0
La Rioja,2020-06-06,4,0,0,0
Canarias,2020-06-06,5,3,0,0
Madrid,2020-06-06,76,17,1,13
Cataluña,2020-06-06,77,5,1,4
Baleares,2020-06-07,0,0,0,0
Ceuta,2020-06-07,0,0,0,0
Extremadura,2020-06-07,0,0,0,0
Melilla,2020-06-07,0,0,0,0
Galicia,2020-06-07,1,0,0,0
Murcia,2020-06-07,1,0,0,0
La Rioja,2020-06-07,1,1,0,0
Canarias,2020-06-07,1,2,0,0
C. Valenciana,2020-06-07,12,1,0,0
Castilla y León,2020-06-07,13,5,1,7
España,2020-06-07,142,36,5,20
Castilla La Mancha,2020-06-07,14,4,0,1
País Vasco,2020-06-07,15,4,0,2
Asturias,2020-06-07,2,0,0,1
Cantabria,2020-06-07,2,1,1,0
Madrid,2020-06-07,23,10,3,7
Andalucía,2020-06-07,4,0,0,0
Aragón,2020-06-07,4,0,0,0
Cataluña,2020-06-07,43,8,0,2
Navarra,2020-06-07,6,0,0,0
Ceuta,2020-06-08,0,0,0,0
La Rioja,2020-06-08,0,0,0,0
Melilla,2020-06-08,0,0,0,0
Extremadura,2020-06-08,1,0,0,0
Galicia,2020-06-08,1,0,0,0
Navarra,2020-06-08,1,0,0,0
Asturias,2020-06-08,1,1,0,0
Cantabria,2020-06-08,1,1,0,0
Madrid,2020-06-08,115,20,2,9
Canarias,2020-06-08,1,2,0,0
País Vasco,2020-06-08,29,3,0,2
Baleares,2020-06-08,3,0,0,0
España,2020-06-08,337,56,2,28
Castilla y León,2020-06-08,33,9,0,7
Castilla La Mancha,2020-06-08,37,4,0,2
Murcia,2020-06-08,4,0,0,1
Andalucía,2020-06-08,5,0,0,0
C. Valenciana,2020-06-08,5,1,0,0
Aragón,2020-06-08,5,2,0,0
Cataluña,2020-06-08,95,13,0,7
Canarias,2020-06-09,0,0,0,0
Cantabria,2020-06-09,0,0,0,0
Ceuta,2020-06-09,0,0,0,0
Melilla,2020-06-09,0,0,0,0
Asturias,2020-06-09,0,0,0,1
Baleares,2020-06-09,1,0,0,0
La Rioja,2020-06-09,1,0,0,0
Madrid,2020-06-09,128,12,1,6
Aragón,2020-06-09,13,0,0,0
Cataluña,2020-06-09,145,13,0,0
C. Valenciana,2020-06-09,18,2,0,1
Murcia,2020-06-09,2,0,0,0
Castilla y León,2020-06-09,31,4,0,3
País Vasco,2020-06-09,34,5,0,1
Extremadura,2020-06-09,4,0,0,0
Galicia,2020-06-09,4,0,0,0
Castilla La Mancha,2020-06-09,42,2,0,0
España,2020-06-09,436,39,1,12
Navarra,2020-06-09,5,0,0,0
Andalucía,2020-06-09,8,1,0,0
Ceuta,2020-06-10,0,0,0,0
Melilla,2020-06-10,0,0,0,0
Asturias,2020-06-10,0,0,0,1
Galicia,2020-06-10,0,0,0,1
La Rioja,2020-06-10,0,1,0,0
Canarias,2020-06-10,0,3,0,1
Murcia,2020-06-10,1,0,0,0
Extremadura,2020-06-10,1,1,0,1
C. Valenciana,2020-06-10,12,0,0,0
Madrid,2020-06-10,135,14,1,10
Cataluña,2020-06-10,183,6,2,2
Castilla y León,2020-06-10,28,7,1,5
Cantabria,2020-06-10,3,0,0,0
País Vasco,2020-06-10,30,2,0,3
Castilla La Mancha,2020-06-10,32,3,0,2
Navarra,2020-06-10,4,0,0,0
Andalucía,2020-06-10,4,1,0,2
España,2020-06-10,445,39,4,30
Baleares,2020-06-10,5,1,0,0
Aragón,2020-06-10,7,0,0,2
Ceuta,2020-06-11,0,0,0,0
Melilla,2020-06-11,0,0,0,0
Canarias,2020-06-11,1,0,0,0
Galicia,2020-06-11,1,0,0,0
Murcia,2020-06-11,1,0,0,0
Madrid,2020-06-11,127,20,2,13
Cataluña,2020-06-11,131,2,1,2
Castilla La Mancha,2020-06-11,14,2,2,0
C. Valenciana,2020-06-11,15,1,1,1
Extremadura,2020-06-11,2,0,0,0
País Vasco,2020-06-11,25,1,0,2
Castilla y León,2020-06-11,26,4,0,5
Cantabria,2020-06-11,3,1,0,0
La Rioja,2020-06-11,3,1,0,0
España,2020-06-11,379,35,6,24
Navarra,2020-06-11,4,0,0,0
Asturias,2020-06-11,4,0,0,1
Baleares,2020-06-11,6,1,0,0
Andalucía,2020-06-11,8,0,0,0
Aragón,2020-06-11,8,2,0,0
Asturias,2020-06-12,0,0,0,0
Ceuta,2020-06-12,0,0,0,0
Murcia,2020-06-12,0,0,0,0
Extremadura,2020-06-12,1,0,0,0
La Rioja,2020-06-12,1,0,0,0
Melilla,2020-06-12,1,0,0,0
Cataluña,2020-06-12,166,3,1,1
Madrid,2020-06-12,183,23,4,12
Cantabria,2020-06-12,2,0,0,0
C. Valenciana,2020-06-12,20,0,0,0
Castilla y León,2020-06-12,24,4,0,5
Castilla La Mancha,2020-06-12,26,2,0,0
Canarias,2020-06-12,3,0,0,0
Galicia,2020-06-12,3,0,0,0
Navarra,2020-06-12,3,2,0,0
País Vasco,2020-06-12,40,5,0,0
Aragón,2020-06-12,4,1,0,0
Andalucía,2020-06-12,4,1,0,1
España,2020-06-12,488,41,5,19
Baleares,2020-06-12,7,0,0,0
Asturias,2020-06-13,0,0,0,0
Ceuta,2020-06-13,0,0,0,0
Navarra,2020-06-13,0,0,0,0
Canarias,2020-06-13,1,0,0,0
La Rioja,2020-06-13,1,0,0,0
Murcia,2020-06-13,1,0,0,0
Castilla y León,2020-06-13,10,6,1,3
Galicia,2020-06-13,1,1,0,0
Melilla,2020-06-13,1,1,0,0
España,2020-06-13,127,23,1,22
Madrid,2020-06-13,14,8,0,9
Baleares,2020-06-13,2,0,0,0
Extremadura,2020-06-13,2,0,0,0
Cantabria,2020-06-13,2,1,0,0
País Vasco,2020-06-13,32,1,0,2
Cataluña,2020-06-13,37,3,0,5
Aragón,2020-06-13,4,0,0,1
Andalucía,2020-06-13,5,1,0,0
Castilla La Mancha,2020-06-13,6,1,0,2
C. Valenciana,2020-06-13,8,0,0,0
Asturias,2020-06-14,0,0,0,0
Cantabria,2020-06-14,0,0,0,0
Ceuta,2020-06-14,0,0,0,0
Extremadura,2020-06-14,0,0,0,0
Melilla,2020-06-14,0,0,0,0
Murcia,2020-06-14,0,0,0,0
Navarra,2020-06-14,0,0,0,0
La Rioja,2020-06-14,1,0,0,0
Canarias,2020-06-14,1,1,0,0
Galicia,2020-06-14,1,1,0,0
Andalucía,2020-06-14,1,2,0,0
Castilla y León,2020-06-14,1,6,0,1
Madrid,2020-06-14,16,11,1,10
País Vasco,2020-06-14,19,2,0,0
Aragón,2020-06-14,2,1,0,0
C. Valenciana,2020-06-14,3,1,0,1
Cataluña,2020-06-14,32,6,1,5
Baleares,2020-06-14,4,0,0,0
Castilla La Mancha,2020-06-14,6,1,0,0
España,2020-06-14,87,32,2,17
Asturias,2020-06-15,0,0,0,0
Ceuta,2020-06-15,0,0,0,0
La Rioja,2020-06-15,0,0,0,0
Melilla,2020-06-15,0,0,0,0
Murcia,2020-06-15,1,0,0,0
Navarra,2020-06-15,1,0,0,0
Castilla La Mancha,2020-06-15,10,1,0,1
Canarias,2020-06-15,1,1,0,0
Madrid,2020-06-15,127,20,1,4
Castilla y León,2020-06-15,18,8,0,6
Cantabria,2020-06-15,2,0,0,0
Aragón,2020-06-15,2,1,0,0
Andalucía,2020-06-15,2,1,0,1
España,2020-06-15,288,38,4,19
País Vasco,2020-06-15,29,1,1,0
Extremadura,2020-06-15,3,0,0,0
Galicia,2020-06-15,3,0,0,0
Baleares,2020-06-15,5,0,0,0
C. Valenciana,2020-06-15,6,0,0,1
Cataluña,2020-06-15,78,5,2,6
Baleares,2020-06-16,0,0,0,0
Ceuta,2020-06-16,0,0,0,0
Galicia,2020-06-16,0,0,0,0
Melilla,2020-06-16,0,0,0,0
Asturias,2020-06-16,0,0,0,1
Extremadura,2020-06-16,1,0,0,0
La Rioja,2020-06-16,1,0,0,0
Madrid,2020-06-16,112,12,3,6
Cataluña,2020-06-16,114,5,1,1
Canarias,2020-06-16,2,0,0,0
Cantabria,2020-06-16,2,0,0,0
Murcia,2020-06-16,2,0,0,0
Castilla La Mancha,2020-06-16,34,4,0,0
España,2020-06-16,380,27,4,12
Aragón,2020-06-16,4,0,0,1
Castilla y León,2020-06-16,43,1,0,3
País Vasco,2020-06-16,45,0,0,0
Navarra,2020-06-16,6,0,0,0
Andalucía,2020-06-16,6,1,0,0
C. Valenciana,2020-06-16,8,4,0,0
Asturias,2020-06-17,0,0,0,0
Ceuta,2020-06-17,0,0,0,0
La Rioja,2020-06-17,0,0,0,0
Melilla,2020-06-17,0,0,0,0
Madrid,2020-06-17,119,15,2,11
Castilla La Mancha,2020-06-17,13,1,0,0
Canarias,2020-06-17,14,1,0,0
C. Valenciana,2020-06-17,19,0,0,0
Castilla y León,2020-06-17,26,4,1,7
Baleares,2020-06-17,3,0,0,0
Cantabria,2020-06-17,3,0,0,0
Galicia,2020-06-17,3,0,0,0
Murcia,2020-06-17,3,0,0,0
España,2020-06-17,345,30,3,22
País Vasco,2020-06-17,37,1,0,0
Aragón,2020-06-17,4,0,0,1
Navarra,2020-06-17,5,0,0,0
Extremadura,2020-06-17,7,0,0,0
Andalucía,2020-06-17,7,0,0,2
Cataluña,2020-06-17,82,8,0,1
Asturias,2020-06-18,0,0,0,0
Ceuta,2020-06-18,0,0,0,0
Melilla,2020-06-18,0,0,0,0
Extremadura,2020-06-18,1,0,0,0
Galicia,2020-06-18,1,0,0,0
Cantabria,2020-06-18,1,0,0,1
Madrid,2020-06-18,103,19,2,4
Cataluña,2020-06-18,109,5,0,1
Castilla y León,2020-06-18,13,4,0,3
C. Valenciana,2020-06-18,17,2,0,0
Canarias,2020-06-18,2,0,0,0
La Rioja,2020-06-18,2,0,0,0
Castilla La Mancha,2020-06-18,21,3,0,1
Aragón,2020-06-18,22,2,0,1
Andalucía,2020-06-18,23,2,0,0
País Vasco,2020-06-18,24,1,0,1
España,2020-06-18,356,39,2,12
Baleares,2020-06-18,5,0,0,0
Murcia,2020-06-18,5,0,0,0
Navarra,2020-06-18,7,1,0,0
Asturias,2020-06-19,0,0,0,0
Ceuta,2020-06-19,0,0,0,0
Melilla,2020-06-19,0,0,0,0
Cantabria,2020-06-19,1,0,0,0
Galicia,2020-06-19,1,0,0,0
La Rioja,2020-06-19,1,0,0,0
Madrid,2020-06-19,100,22,1,10
Canarias,2020-06-19,1,1,0,0
Cataluña,2020-06-19,115,4,1,3
Baleares,2020-06-19,12,1,0,0
Castilla y León,2020-06-19,12,4,0,4
C. Valenciana,2020-06-19,15,1,0,0
Aragón,2020-06-19,16,0,0,0
Castilla La Mancha,2020-06-19,16,2,0,0
Extremadura,2020-06-19,2,0,0,0
País Vasco,2020-06-19,31,2,0,0
España,2020-06-19,343,40,2,18
Murcia,2020-06-19,4,1,0,0
Navarra,2020-06-19,8,0,0,0
Andalucía,2020-06-19,8,2,0,1
Ceuta,2020-06-20,0,0,0,0
La Rioja,2020-06-20,0,0,0,0
Melilla,2020-06-20,0,0,0,0
Asturias,2020-06-20,0,0,0,1
Baleares,2020-06-20,1,0,0,0
Canarias,2020-06-20,12,0,0,0
Andalucía,2020-06-20,13,1,0,0
Castilla y León,2020-06-20,18,4,0,3
Castilla La Mancha,2020-06-20,19,2,0,0
Cantabria,2020-06-20,2,0,0,0
Galicia,2020-06-20,2,1,0,0
País Vasco,2020-06-20,22,0,0,0
España,2020-06-20,228,32,2,12
Aragón,2020-06-20,29,4,0,0
Navarra,2020-06-20,3,0,0,0
Madrid,2020-06-20,38,15,2,6
Extremadura,2020-06-20,4,0,0,0
Murcia,2020-06-20,4,1,0,0
Cataluña,2020-06-20,55,4,0,2
C. Valenciana,2020-06-20,6,0,0,0
Canarias,2020-06-21,0,0,0,0
Ceuta,2020-06-21,0,0,0,0
La Rioja,2020-06-21,0,0,0,0
Asturias,2020-06-21,0,0,0,1
España,2020-06-21,167,20,2,15
Madrid,2020-06-21,18,4,0,5
País Vasco,2020-06-21,19,0,0,0
Melilla,2020-06-21,2,0,0,0
Navarra,2020-06-21,21,1,0,0
Andalucía,2020-06-21,2,3,0,1
Baleares,2020-06-21,3,0,0,0
Aragón,2020-06-21,31,0,0,0
Cataluña,2020-06-21,37,4,0,1
Cantabria,2020-06-21,4,0,0,0
Murcia,2020-06-21,4,0,0,0
C. Valenciana,2020-06-21,4,2,1,1
Extremadura,2020-06-21,5,0,0,0
Galicia,2020-06-21,5,1,0,0
Castilla y León,2020-06-21,5,5,1,6
Castilla La Mancha,2020-06-21,7,0,0,0
Asturias,2020-06-22,0,0,0,0
Baleares,2020-06-22,0,0,0,0
Ceuta,2020-06-22,0,0,0,0
Galicia,2020-06-22,0,0,0,0
Melilla,2020-06-22,0,0,0,0
La Rioja,2020-06-22,0,0,0,1
Canarias,2020-06-22,0,1,0,0
Cantabria,2020-06-22,0,1,0,0
Murcia,2020-06-22,1,0,0,0
Extremadura,2020-06-22,1,1,0,0
Navarra,2020-06-22,13,0,0,0
Castilla La Mancha,2020-06-22,14,3,0,0
Castilla y León,2020-06-22,17,3,2,0
País Vasco,2020-06-22,24,3,1,0
España,2020-06-22,244,39,6,7
Madrid,2020-06-22,35,19,0,5
Aragón,2020-06-22,36,0,0,0
Andalucía,2020-06-22,4,1,1,0
C. Valenciana,2020-06-22,8,2,1,0
Cataluña,2020-06-22,91,5,1,1
Asturias,2020-06-23,0,0,0,0
Ceuta,2020-06-23,0,0,0,0
La Rioja,2020-06-23,0,0,0,0
Melilla,2020-06-23,0,0,0,0
Navarra,2020-06-23,11,0,1,0
Cataluña,2020-06-23,158,4,0,1
Cantabria,2020-06-23,2,1,0,0
Murcia,2020-06-23,2,1,0,0
País Vasco,2020-06-23,23,1,0,1
Andalucía,2020-06-23,28,1,0,0
Aragón,2020-06-23,28,2,0,0
Castilla y León,2020-06-23,29,1,1,1
Baleares,2020-06-23,3,0,0,0
Galicia,2020-06-23,3,0,0,0
Castilla La Mancha,2020-06-23,41,2,0,1
España,2020-06-23,430,28,4,9
Extremadura,2020-06-23,6,0,0,0
Canarias,2020-06-23,6,1,0,0
Madrid,2020-06-23,81,12,2,4
C. Valenciana,2020-06-23,9,2,0,1
Asturias,2020-06-24,0,0,0,0
Baleares,2020-06-24,0,0,0,0
Cantabria,2020-06-24,0,0,0,0
Ceuta,2020-06-24,0,0,0,0
Melilla,2020-06-24,0,0,0,0
Castilla y León,2020-06-24,19,5,0,1
Extremadura,2020-06-24,2,0,0,0
La Rioja,2020-06-24,2,0,0,1
Canarias,2020-06-24,2,1,0,0
Castilla La Mancha,2020-06-24,21,3,1,0
País Vasco,2020-06-24,28,0,0,0
Murcia,2020-06-24,3,0,0,0
España,2020-06-24,337,32,6,12
Cataluña,2020-06-24,46,4,0,1
Aragón,2020-06-24,49,2,0,0
Madrid,2020-06-24,50,14,4,6
Navarra,2020-06-24,8,0,0,0
C. Valenciana,2020-06-24,8,0,0,2
Galicia,2020-06-24,8,1,0,0
Andalucía,2020-06-24,91,2,1,1
Asturias,2020-06-25,0,0,0,0
Canarias,2020-06-25,0,0,0,0
Ceuta,2020-06-25,0,0,0,0
Melilla,2020-06-25,0,0,0,0
Cataluña,2020-06-25,112,8,2,2
Andalucía,2020-06-25,16,1,1,0
Castilla y León,2020-06-25,19,3,0,1
Baleares,2020-06-25,2,0,0,0
La Rioja,2020-06-25,2,0,0,0
País Vasco,2020-06-25,22,1,0,1
Cantabria,2020-06-25,3,0,0,0
Castilla La Mancha,2020-06-25,32,8,1,0
España,2020-06-25,361,39,5,11
Murcia,2020-06-25,4,0,0,0
Aragón,2020-06-25,47,2,0,0
C. Valenciana,2020-06-25,6,0,0,0
Extremadura,2020-06-25,6,0,0,0
Navarra,2020-06-25,7,1,0,0
Madrid,2020-06-25,74,14,1,7
Galicia,2020-06-25,9,1,0,0
Asturias,2020-06-26,0,0,0,0
Ceuta,2020-06-26,0,0,0,0
Extremadura,2020-06-26,0,0,0,0
Melilla,2020-06-26,0,0,0,0
La Rioja,2020-06-26,0,0,0,1
Baleares,2020-06-26,10,1,0,1
Canarias,2020-06-26,1,2,0,0
C. Valenciana,2020-06-26,12,3,0,0
Cantabria,2020-06-26,2,0,0,0
Galicia,2020-06-26,2,0,0,0
Castilla y León,2020-06-26,21,4,1,2
Andalucía,2020-06-26,22,4,0,1
Cataluña,2020-06-26,248,5,1,1
País Vasco,2020-06-26,25,2,1,0
Castilla La Mancha,2020-06-26,25,5,0,2
Aragón,2020-06-26,26,2,0,0
España,2020-06-26,479,35,3,9
Madrid,2020-06-26,68,6,0,1
Murcia,2020-06-26,8,1,0,0
Navarra,2020-06-26,9,0,0,0
Asturias,2020-06-27,0,0,0,0
Canarias,2020-06-27,0,0,0,0
Ceuta,2020-06-27,0,0,0,0
Extremadura,2020-06-27,0,0,0,0
La Rioja,2020-06-27,0,0,0,0
Melilla,2020-06-27,0,0,0,0
Castilla y León,2020-06-27,12,3,1,2
Andalucía,2020-06-27,16,3,0,0
C. Valenciana,2020-06-27,20,1,0,0
Madrid,2020-06-27,23,14,1,1
País Vasco,2020-06-27,24,1,0,0
España,2020-06-27,256,30,2,3
Castilla La Mancha,2020-06-27,26,2,0,0
Baleares,2020-06-27,3,0,0,0
Aragón,2020-06-27,44,1,0,0
Cataluña,2020-06-27,59,2,0,0
Cantabria,2020-06-27,6,1,0,0
Murcia,2020-06-27,6,1,0,0
Galicia,2020-06-27,8,1,0,0
Navarra,2020-06-27,9,0,0,0
Asturias,2020-06-28,0,0,0,0
Cantabria,2020-06-28,0,0,0,0
Ceuta,2020-06-28,0,0,0,0
La Rioja,2020-06-28,0,0,0,0
Melilla,2020-06-28,0,0,0,0
Canarias,2020-06-28,0,1,0,0
Extremadura,2020-06-28,0,1,0,0
Madrid,2020-06-28,10,4,0,3
País Vasco,2020-06-28,13,0,0,1
Castilla y León,2020-06-28,1,4,0,2
Aragón,2020-06-28,14,2,0,1
España,2020-06-28,187,22,0,13
Baleares,2020-06-28,2,0,0,0
C. Valenciana,2020-06-28,20,0,0,1
Andalucía,2020-06-28,35,2,0,0
Navarra,2020-06-28,4,0,0,0
Murcia,2020-06-28,4,1,0,0
Galicia,2020-06-28,6,0,0,0
Cataluña,2020-06-28,69,4,0,1
Castilla La Mancha,2020-06-28,9,3,0,4
Asturias,2020-06-29,0,0,0,0
Ceuta,2020-06-29,0,0,0,0
La Rioja,2020-06-29,0,0,0,0
Melilla,2020-06-29,0,0,0,0
Canarias,2020-06-29,0,1,0,0
Navarra,2020-06-29,0,1,0,0
Cantabria,2020-06-29,0,2,0,0
Baleares,2020-06-29,11,0,0,0
Cataluña,2020-06-29,116,4,0,1
Aragón,2020-06-29,12,0,0,0
Castilla y León,2020-06-29,13,3,0,3
Andalucía,2020-06-29,15,4,1,2
País Vasco,2020-06-29,16,1,0,1
Castilla La Mancha,2020-06-29,21,4,0,2
España,2020-06-29,277,38,4,10
Extremadura,2020-06-29,3,0,0,0
Murcia,2020-06-29,4,2,0,0
Madrid,2020-06-29,50,13,3,1
Galicia,2020-06-29,8,1,0,0
C. Valenciana,2020-06-29,8,2,0,0
Ceuta,2020-06-30,0,0,0,0
Melilla,2020-06-30,0,0,0,0
Asturias,2020-06-30,0,0,0,2
Cantabria,2020-06-30,1,0,0,0
La Rioja,2020-06-30,1,1,0,0
Castilla y León,2020-06-30,14,1,0,2
Castilla La Mancha,2020-06-30,18,6,0,1
C. Valenciana,2020-06-30,19,3,0,0
Cataluña,2020-06-30,194,7,1,2
Aragón,2020-06-30,21,2,0,0
Andalucía,2020-06-30,26,2,0,0
País Vasco,2020-06-30,28,0,0,0
España,2020-06-30,444,30,4,10
Navarra,2020-06-30,5,0,0,0
Canarias,2020-06-30,5,0,1,0
Baleares,2020-06-30,6,1,1,0
Extremadura,2020-06-30,8,0,0,0
Murcia,2020-06-30,8,1,0,0
Madrid,2020-06-30,81,6,1,3
Galicia,2020-06-30,9,0,0,0
Ceuta,2020-07-01,0,0,0,0
Melilla,2020-07-01,0,0,0,0
Cantabria,2020-07-01,1,0,0,0
La Rioja,2020-07-01,1,0,0,0
Castilla y León,2020-07-01,10,0,0,2
Asturias,2020-07-01,1,0,0,1
Galicia,2020-07-01,16,0,0,0
C. Valenciana,2020-07-01,17,3,0,0
Andalucía,2020-07-01,19,2,1,0
Castilla La Mancha,2020-07-01,23,4,0,1
País Vasco,2020-07-01,24,0,0,2
Cataluña,2020-07-01,243,3,0,1
Aragón,2020-07-01,29,3,0,0
Murcia,2020-07-01,3,0,0,1
Canarias,2020-07-01,4,0,0,0
Madrid,2020-07-01,40,5,0,2
España,2020-07-01,452,20,1,10
Extremadura,2020-07-01,6,0,0,0
Baleares,2020-07-01,7,0,0,0
Navarra,2020-07-01,8,0,0,0
Asturias,2020-07-02,0,0,0,0
Cantabria,2020-07-02,0,0,0,0
Ceuta,2020-07-02,0,0,0,0
La Rioja,2020-07-02,0,0,0,0
Melilla,2020-07-02,0,0,0,0
Canarias,2020-07-02,1,0,0,0
Navarra,2020-07-02,1,0,0,0
Castilla y León,2020-07-02,10,3,0,0
Galicia,2020-07-02,11,0,0,0
Andalucía,2020-07-02,12,2,0,0
C. Valenciana,2020-07-02,24,2,0,0
Cataluña,2020-07-02,260,4,0,1
Baleares,2020-07-02,3,0,0,0
Aragón,2020-07-02,31,3,2,0
País Vasco,2020-07-02,32,0,0,0
Castilla La Mancha,2020-07-02,34,4,0,0
España,2020-07-02,492,26,2,1
Murcia,2020-07-02,6,0,0,0
Madrid,2020-07-02,60,8,0,0
Extremadura,2020-07-02,7,0,0,0
Asturias,2020-07-03,0,0,0,0
Ceuta,2020-07-03,0,0,0,0
La Rioja,2020-07-03,0,0,0,0
Melilla,2020-07-03,0,0,0,0
Extremadura,2020-07-03,12,0,0,0
Castilla y León,2020-07-03,13,3,0,1
C. Valenciana,2020-07-03,22,2,0,0
Andalucía,2020-07-03,24,3,0,0
Castilla La Mancha,2020-07-03,27,8,0,0
Cantabria,2020-07-03,3,0,0,0
Navarra,2020-07-03,3,1,0,0
Murcia,2020-07-03,3,1,1,0
Cataluña,2020-07-03,311,9,1,1
Canarias,2020-07-03,3,2,0,0
Galicia,2020-07-03,32,0,0,0
País Vasco,2020-07-03,32,2,0,0
Aragón,2020-07-03,39,4,1,3
Baleares,2020-07-03,4,0,0,0
España,2020-07-03,595,46,3,5
Madrid,2020-07-03,67,11,0,0
Asturias,2020-07-04,0,0,0,0
Cantabria,2020-07-04,0,0,0,0
Ceuta,2020-07-04,0,0,0,0
Melilla,2020-07-04,0,0,0,0
La Rioja,2020-07-04,0,0,0,1
Cataluña,2020-07-04,136,8,2,2
Canarias,2020-07-04,1,4,1,0
Castilla La Mancha,2020-07-04,15,5,0,0
Andalucía,2020-07-04,17,4,0,0
Madrid,2020-07-04,18,9,0,1
Navarra,2020-07-04,2,1,0,0
País Vasco,2020-07-04,27,1,0,0
Galicia,2020-07-04,27,2,0,0
Aragón,2020-07-04,28,2,0,0
España,2020-07-04,293,37,3,6
Murcia,2020-07-04,3,0,0,0
C. Valenciana,2020-07-04,4,0,0,0
Extremadura,2020-07-04,4,0,0,0
Baleares,2020-07-04,4,0,0,1
Castilla y León,2020-07-04,7,1,0,1
Asturias,2020-07-05,0,0,0,0
Baleares,2020-07-05,0,0,0,0
Canarias,2020-07-05,0,0,0,0
Castilla y León,2020-07-05,0,0,0,0
Ceuta,2020-07-05,0,0,0,0
La Rioja,2020-07-05,0,0,0,0
Melilla,2020-07-05,0,0,0,0
Cantabria,2020-07-05,1,0,0,0
Extremadura,2020-07-05,1,0,0,0
Cataluña,2020-07-05,103,6,1,0
Aragón,2020-07-05,11,2,0,0
Andalucía,2020-07-05,12,3,1,0
País Vasco,2020-07-05,14,1,0,0
Madrid,2020-07-05,18,6,0,0
Murcia,2020-07-05,2,0,0,0
España,2020-07-05,204,25,3,0
Galicia,2020-07-05,23,1,0,0
Navarra,2020-07-05,4,0,0,0
Castilla La Mancha,2020-07-05,6,4,0,0
C. Valenciana,2020-07-05,9,2,1,0
Asturias,2020-07-06,0,0,0,0
Cantabria,2020-07-06,0,0,0,0
Ceuta,2020-07-06,0,0,0,0
La Rioja,2020-07-06,0,0,0,0
Melilla,2020-07-06,0,0,0,0
Baleares,2020-07-06,1,0,0,0
Canarias,2020-07-06,1,0,0,0
Extremadura,2020-07-06,1,0,0,0
Andalucía,2020-07-06,11,3,0,1
Cataluña,2020-07-06,171,14,2,0
C. Valenciana,2020-07-06,18,5,0,0
Castilla La Mancha,2020-07-06,20,4,1,1
Aragón,2020-07-06,26,3,0,2
Murcia,2020-07-06,3,1,0,0
Navarra,2020-07-06,3,1,0,0
España,2020-07-06,339,44,3,5
Madrid,2020-07-06,34,10,0,0
País Vasco,2020-07-06,36,1,0,0
Galicia,2020-07-06,6,1,0,0
