fecha,ccaa,num_antigenos_positivos,num_antigenos,num_pcr_positivos,num_pcr
2020-07-28,Cataluña,0,0,1323,13916
2020-07-28,Ceuta,0,0,2,32
2020-07-28,Comunitat Valenciana,0,0,200,5234
2020-07-28,DESLOCALIZADOS,0,0,211,2005
2020-07-28,Extremadura,0,0,33,910
2020-07-28,Galicia,0,0,22,1692
2020-07-28,La Rioja,0,0,8,720
2020-07-28,Madrid,0,0,402,7374
2020-07-28,Melilla,0,0,0,23
2020-07-28,Murcia,0,0,49,1438
2020-07-28,Navarra,0,0,66,1680
2020-07-28,País Vasco,0,0,131,4599
2020-07-29,Andalucía,0,0,148,4349
2020-07-29,Aragón,0,0,825,3608
2020-07-29,Asturias,0,0,16,2163
2020-07-29,Baleares,0,0,47,2230
2020-07-29,Canarias,0,0,12,1646
2020-07-29,Cantabria,0,0,21,961
2020-07-29,Castilla y Castilla y León,0,0,4,394
2020-07-29,Castilla y León,0,0,67,1731
2020-07-29,Castilla-La Mancha,0,0,53,1626
2020-07-29,Cataluña,0,0,1398,15128
2020-07-29,Ceuta,0,0,0,27
2020-07-29,Comunitat Valenciana,0,0,285,5546
2020-07-29,DESLOCALIZADOS,0,0,260,2263
2020-07-29,Extremadura,0,0,34,955
2020-07-29,Galicia,0,0,24,1558
2020-07-29,La Rioja,0,0,9,557
2020-07-29,Madrid,0,0,565,8378
2020-07-29,Melilla,0,0,1,28
2020-07-29,Murcia,0,0,79,1797
2020-07-29,Navarra,0,0,82,1750
2020-07-29,País Vasco,0,0,208,4018
2020-07-30,Andalucía,0,0,191,4471
2020-07-30,Aragón,0,0,1224,3947
2020-07-30,Asturias,0,0,22,2160
2020-07-30,Baleares,0,0,79,1813
2020-07-30,Canarias,0,0,6,1026
2020-07-30,Cantabria,0,0,20,861
2020-07-30,Castilla y Castilla y León,0,0,33,523
2020-07-30,Castilla y León,0,0,48,1529
2020-07-30,Castilla-La Mancha,0,0,40,1427
2020-07-30,Cataluña,0,0,1268,12621
2020-07-30,Ceuta,0,0,1,41
2020-07-30,Comunitat Valenciana,0,0,314,5584
2020-07-30,DESLOCALIZADOS,0,0,248,2180
2020-07-30,Extremadura,0,0,29,896
2020-07-30,Galicia,0,0,32,1478
2020-07-30,La Rioja,0,0,12,650
2020-07-30,Madrid,0,0,726,8049
2020-07-30,Melilla,0,0,5,41
2020-07-30,Murcia,0,0,88,1776
2020-07-30,Navarra,0,0,71,1752
2020-07-30,País Vasco,0,0,248,4682
2020-07-31,Andalucía,0,0,197,4517
2020-07-31,Aragón,0,0,836,4068
2020-07-31,Asturias,0,0,22,1724
2020-07-31,Baleares,0,0,113,2483
2020-07-31,Canarias,0,0,21,1601
2020-07-31,Cantabria,0,0,26,871
2020-07-31,Castilla y Castilla y León,0,0,66,551
2020-07-31,Castilla y León,0,0,91,2160
2020-07-31,Castilla-La Mancha,0,0,70,1591
2020-07-31,Cataluña,0,0,1396,14950
2020-07-31,Ceuta,0,0,0,14
2020-07-31,Comunitat Valenciana,0,0,280,6529
2020-07-31,DESLOCALIZADOS,0,0,272,2237
2020-07-31,Extremadura,0,0,36,921
2020-07-31,Galicia,0,0,40,1582
2020-07-31,La Rioja,0,0,10,512
2020-07-31,Madrid,0,0,678,8015
2020-07-31,Melilla,0,0,5,25
2020-07-31,Murcia,0,0,56,1304
2020-07-31,Navarra,0,0,71,1667
2020-07-31,País Vasco,0,0,198,3630
2020-08-01,Andalucía,0,0,164,3754
2020-08-01,Aragón,0,0,314,1536
2020-08-01,Asturias,0,0,15,2357
2020-08-01,Baleares,0,0,74,1671
2020-08-01,Canarias,0,0,21,1036
2020-08-01,Cantabria,0,0,33,504
2020-08-01,Castilla y Castilla y León,0,0,7,415
2020-08-01,Castilla y León,0,0,54,977
2020-08-01,Castilla-La Mancha,0,0,24,923
2020-08-01,Cataluña,0,0,560,6903
2020-08-01,Ceuta,0,0,0,14
2020-08-01,Comunitat Valenciana,0,0,286,4411
2020-08-01,DESLOCALIZADOS,0,0,133,1508
2020-08-01,Extremadura,0,0,20,433
2020-08-01,Galicia,0,0,27,1250
2020-08-01,La Rioja,0,0,1,231
2020-08-01,Madrid,0,0,565,5966
2020-08-01,Melilla,0,0,3,47
2020-08-01,Murcia,0,0,94,1695
2020-08-01,Navarra,0,0,107,1485
2020-08-01,País Vasco,0,0,187,2838
2020-08-02,Andalucía,0,0,120,2418
2020-08-02,Aragón,0,0,450,1973
2020-08-02,Asturias,0,0,9,1651
2020-08-02,Baleares,0,0,70,1334
2020-08-02,Canarias,0,0,23,703
2020-08-02,Cantabria,0,0,38,569
2020-08-02,Castilla y Castilla y León,0,0,20,337
2020-08-02,Castilla y León,0,0,19,648
2020-08-02,Castilla-La Mancha,0,0,32,613
2020-08-02,Cataluña,0,0,350,3869
2020-08-02,Ceuta,0,0,0,9
2020-08-02,Comunitat Valenciana,0,0,139,2431
2020-08-02,DESLOCALIZADOS,0,0,111,1007
2020-08-02,Extremadura,0,0,10,522
2020-08-02,Galicia,0,0,27,848
2020-08-02,La Rioja,0,0,10,432
2020-08-02,Madrid,0,0,347,2965
2020-08-02,Melilla,0,0,2,40
2020-08-02,Murcia,0,0,46,694
2020-08-02,Navarra,0,0,93,936
2020-08-02,País Vasco,0,0,147,2299
2020-08-03,Andalucía,0,0,203,4033
2020-08-03,Aragón,0,0,812,4434
2020-08-03,Asturias,0,0,9,2276
2020-08-03,Baleares,0,0,73,2105
2020-08-03,Canarias,0,0,21,1136
2020-08-03,Cantabria,0,0,14,903
2020-08-03,Castilla y Castilla y León,0,0,11,433
2020-08-03,Castilla y León,0,0,63,1832
2020-08-03,Castilla-La Mancha,0,0,52,1218
2020-08-03,Cataluña,0,0,1040,10526
2020-08-03,Ceuta,0,0,0,43
2020-08-03,Comunitat Valenciana,0,0,266,4882
2020-08-03,DESLOCALIZADOS,0,0,206,1997
2020-08-03,Extremadura,0,0,23,823
2020-08-03,Galicia,0,0,20,1236
2020-08-03,La Rioja,0,0,12,378
2020-08-03,Madrid,0,0,453,5003
2020-08-03,Melilla,0,0,1,35
2020-08-03,Murcia,0,0,42,984
2020-08-03,Navarra,0,0,72,1459
2020-08-03,País Vasco,0,0,163,3780
2020-08-04,Andalucía,0,0,252,5502
2020-08-04,Aragón,0,0,765,4007
2020-08-04,Asturias,0,0,17,2283
2020-08-04,Baleares,0,0,170,2372
2020-08-04,Canarias,0,0,38,1498
2020-08-04,Cantabria,0,0,54,1399
2020-08-04,Castilla y Castilla y León,0,0,85,723
2020-08-04,Castilla y León,0,0,122,2408
2020-08-04,Castilla-La Mancha,0,0,68,1667
2020-08-04,Cataluña,0,0,1376,14722
2020-08-04,Ceuta,0,0,0,28
2020-08-04,Comunitat Valenciana,0,0,444,5697
2020-08-04,DESLOCALIZADOS,0,0,298,2621
2020-08-04,Extremadura,0,0,25,753
2020-08-04,Galicia,0,0,41,1712
2020-08-04,La Rioja,0,0,16,452
2020-08-04,Madrid,0,0,796,7720
2020-08-04,Melilla,0,0,3,60
2020-08-04,Murcia,0,0,105,1742
2020-08-04,Navarra,0,0,97,1645
2020-08-04,País Vasco,0,0,261,4788
2020-08-05,Andalucía,0,0,309,5224
2020-08-05,Aragón,0,0,1019,4753
2020-08-05,Asturias,0,0,36,2278
2020-08-05,Baleares,0,0,210,3100
2020-08-05,Canarias,0,0,27,1539
2020-08-05,Cantabria,0,0,28,818
2020-08-05,Castilla y Castilla y León,0,0,137,825
2020-08-05,Castilla y León,0,0,66,1993
2020-08-05,Castilla-La Mancha,0,0,81,1808
2020-08-05,Cataluña,0,0,1283,12955
2020-08-05,Ceuta,0,0,0,17
2020-08-05,Comunitat Valenciana,0,0,495,5740
2020-08-05,DESLOCALIZADOS,0,0,248,2556
2020-08-05,Extremadura,0,0,49,934
2020-08-05,Galicia,0,0,51,1803
2020-08-05,La Rioja,0,0,14,667
2020-08-05,Madrid,0,0,1240,9706
2020-08-05,Melilla,0,0,3,71
2020-08-05,Murcia,0,0,94,1691
2020-08-05,Navarra,0,0,95,1795
2020-08-05,País Vasco,0,0,339,5134
2020-08-06,Andalucía,0,0,290,5355
2020-08-06,Aragón,0,0,672,3384
2020-08-06,Asturias,0,0,32,2143
2020-08-06,Baleares,0,0,173,3051
2020-08-06,Canarias,0,0,68,1581
2020-08-06,Cantabria,0,0,49,1232
2020-08-06,Castilla y Castilla y León,0,0,42,781
2020-08-06,Castilla y León,0,0,103,2044
2020-08-06,Castilla-La Mancha,0,0,98,1500
2020-08-06,Cataluña,0,0,1270,13098
2020-08-06,Ceuta,0,0,0,21
2020-08-06,Comunitat Valenciana,0,0,411,6150
2020-08-06,DESLOCALIZADOS,0,0,313,2988
2020-08-06,Extremadura,0,0,31,869
2020-08-06,Galicia,0,0,77,1492
2020-08-06,La Rioja,0,0,23,595
2020-08-06,Madrid,0,0,1199,9550
2020-08-06,Melilla,0,0,7,60
2020-08-06,Murcia,0,0,111,1699
2020-08-06,Navarra,0,0,130,1499
2020-08-06,País Vasco,0,0,404,5281
2020-08-07,Andalucía,0,0,327,5549
2020-08-07,Aragón,0,0,899,4391
2020-08-07,Asturias,0,0,28,2723
2020-08-07,Baleares,0,0,327,3567
2020-08-07,Canarias,0,0,52,1475
2020-08-07,Cantabria,0,0,35,1153
2020-08-07,Castilla y Castilla y León,0,0,78,718
2020-08-07,Castilla y León,0,0,168,2487
2020-08-07,Castilla-La Mancha,0,0,124,1953
2020-08-07,Cataluña,0,0,1468,15283
2020-08-07,Ceuta,0,0,1,32
2020-08-07,Comunitat Valenciana,0,0,495,6571
2020-08-07,DESLOCALIZADOS,0,0,414,3150
2020-08-07,Extremadura,0,0,43,983
2020-08-07,Galicia,0,0,90,1650
2020-08-07,La Rioja,0,0,15,468
2020-08-07,Madrid,0,0,1193,9770
2020-08-07,Melilla,0,0,8,111
2020-08-07,Murcia,0,0,97,1651
2020-08-07,Navarra,0,0,125,1638
2020-08-07,País Vasco,0,0,373,5104
2020-08-08,Andalucía,0,0,304,5172
2020-08-08,Aragón,0,0,250,1590
2020-08-08,Asturias,0,0,28,1939
2020-08-08,Baleares,0,0,181,2475
2020-08-08,Canarias,0,0,58,1543
2020-08-08,Cantabria,0,0,37,565
2020-08-08,Castilla y Castilla y León,0,0,69,703
2020-08-08,Castilla y León,0,0,61,1382
2020-08-08,Castilla-La Mancha,0,0,94,1286
2020-08-08,Cataluña,0,0,563,8876
2020-08-08,Ceuta,0,0,0,21
2020-08-08,Comunitat Valenciana,0,0,316,4368
2020-08-08,DESLOCALIZADOS,0,0,177,2207
2020-08-08,Extremadura,0,0,10,459
2020-08-08,Galicia,0,0,76,1388
2020-08-08,La Rioja,0,0,10,347
2020-08-08,Madrid,0,0,1233,9258
2020-08-08,Melilla,0,0,0,57
2020-08-08,Murcia,0,0,115,1739
2020-08-08,Navarra,0,0,100,1183
2020-08-08,País Vasco,0,0,331,5970
2020-08-09,Andalucía,0,0,180,2848
2020-08-09,Aragón,0,0,529,2276
2020-08-09,Asturias,0,0,24,1544
2020-08-09,Baleares,0,0,159,1728
2020-08-09,Canarias,0,0,51,942
2020-08-09,Cantabria,0,0,13,420
2020-08-09,Castilla y Castilla y León,0,0,156,739
2020-08-09,Castilla y León,0,0,79,993
2020-08-09,Castilla-La Mancha,0,0,52,846
2020-08-09,Cataluña,0,0,377,4117
2020-08-09,Ceuta,0,0,0,10
2020-08-09,Comunitat Valenciana,0,0,239,3153
2020-08-09,DESLOCALIZADOS,0,0,164,1490
2020-08-09,Extremadura,0,0,6,469
2020-08-09,Galicia,0,0,70,1109
2020-08-09,La Rioja,0,0,11,267
2020-08-09,Madrid,0,0,557,3404
2020-08-09,Melilla,0,0,1,30
2020-08-09,Murcia,0,0,45,553
2020-08-09,Navarra,0,0,160,1624
2020-08-09,País Vasco,0,0,336,4271
2020-08-10,Andalucía,0,0,293,4320
2020-08-10,Aragón,0,0,959,4152
2020-08-10,Asturias,0,0,15,1657
2020-08-10,Baleares,0,0,268,2315
2020-08-10,Canarias,0,0,88,1482
2020-08-10,Cantabria,0,0,79,1460
2020-08-10,Castilla y Castilla y León,0,0,46,615
2020-08-10,Castilla y León,0,0,148,2449
2020-08-10,Castilla-La Mancha,0,0,118,1626
2020-08-10,Cataluña,0,0,1213,12538
2020-08-10,Ceuta,0,0,1,53
2020-08-10,Comunitat Valenciana,0,0,337,5474
2020-08-10,DESLOCALIZADOS,0,0,303,2517
2020-08-10,Extremadura,0,0,46,1215
2020-08-10,Galicia,0,0,76,1533
2020-08-10,La Rioja,0,0,36,504
2020-08-10,Madrid,0,0,769,6309
2020-08-10,Melilla,0,0,7,88
2020-08-10,Murcia,0,0,52,1165
2020-08-10,Navarra,0,0,75,1083
2020-08-10,País Vasco,0,0,254,4757
2020-08-11,Andalucía,0,0,486,7247
2020-08-11,Aragón,0,0,846,4136
2020-08-11,Asturias,0,0,28,2097
2020-08-11,Baleares,0,0,306,3453
2020-08-11,Canarias,0,0,70,1571
2020-08-11,Cantabria,0,0,65,1393
2020-08-11,Castilla y Castilla y León,0,0,56,959
2020-08-11,Castilla y León,0,0,239,2990
2020-08-11,Castilla-La Mancha,0,0,135,2168
2020-08-11,Cataluña,0,0,1372,14765
2020-08-11,Ceuta,0,0,1,50
2020-08-11,Comunitat Valenciana,0,0,487,6565
2020-08-11,DESLOCALIZADOS,0,0,338,3442
2020-08-11,Extremadura,0,0,56,1171
2020-08-11,Galicia,0,0,118,2404
2020-08-11,La Rioja,0,0,47,835
2020-08-11,Madrid,0,0,1625,10777
2020-08-11,Melilla,0,0,1,89
2020-08-11,Murcia,0,0,138,1966
2020-08-11,Navarra,0,0,191,2024
2020-08-11,País Vasco,0,0,349,6382
2020-08-12,Andalucía,0,0,444,6294
2020-08-12,Aragón,0,0,742,3789
2020-08-12,Asturias,0,0,33,1933
2020-08-12,Baleares,0,0,419,4307
2020-08-12,Canarias,0,0,105,2063
2020-08-12,Cantabria,0,0,79,1397
2020-08-12,Castilla y Castilla y León,0,0,98,987
2020-08-12,Castilla y León,0,0,135,2578
2020-08-12,Castilla-La Mancha,0,0,149,2085
2020-08-12,Cataluña,0,0,1329,13903
2020-08-12,Ceuta,0,0,0,29
2020-08-12,Comunitat Valenciana,0,0,564,7134
2020-08-12,DESLOCALIZADOS,0,0,381,3465
2020-08-12,Extremadura,0,0,51,1262
2020-08-12,Galicia,0,0,118,2448
2020-08-12,La Rioja,0,0,56,635
2020-08-12,Madrid,0,0,1877,11242
2020-08-12,Melilla,0,0,5,47
2020-08-12,Murcia,0,0,140,1600
2020-08-12,Navarra,0,0,93,1915
2020-08-12,País Vasco,0,0,553,5928
2020-08-13,Andalucía,0,0,559,6818
2020-08-13,Aragón,0,0,491,3164
2020-08-13,Asturias,0,0,31,2094
2020-08-13,Baleares,0,0,444,4100
2020-08-13,Canarias,0,0,123,2239
2020-08-13,Cantabria,0,0,81,1235
2020-08-13,Castilla y Castilla y León,0,0,70,926
2020-08-13,Castilla y León,0,0,195,2575
2020-08-13,Castilla-La Mancha,0,0,206,2518
2020-08-13,Cataluña,0,0,1277,13561
2020-08-13,Ceuta,0,0,4,32
2020-08-13,Comunitat Valenciana,0,0,655,7170
2020-08-13,DESLOCALIZADOS,0,0,405,3734
2020-08-13,Extremadura,0,0,45,1328
2020-08-13,Galicia,0,0,141,2499
2020-08-13,La Rioja,0,0,65,708
2020-08-13,Madrid,0,0,2505,13546
2020-08-13,Melilla,0,0,4,100
2020-08-13,Murcia,0,0,147,1966
2020-08-13,Navarra,0,0,143,1835
2020-08-13,País Vasco,0,0,496,6086
2020-08-14,Andalucía,0,0,625,7961
2020-08-14,Aragón,0,0,700,4046
2020-08-14,Asturias,0,0,40,1864
2020-08-14,Baleares,0,0,536,4362
2020-08-14,Canarias,0,0,135,2215
2020-08-14,Cantabria,0,0,85,1263
2020-08-14,Castilla y Castilla y León,0,0,60,830
2020-08-14,Castilla y León,0,0,269,4218
2020-08-14,Castilla-La Mancha,0,0,210,2540
2020-08-14,Cataluña,0,0,1533,15291
2020-08-14,Ceuta,0,0,5,41
2020-08-14,Comunitat Valenciana,0,0,707,8342
2020-08-14,DESLOCALIZADOS,0,0,451,4025
2020-08-14,Extremadura,0,0,40,1469
2020-08-14,Galicia,0,0,152,2384
2020-08-14,La Rioja,0,0,106,927
2020-08-14,Madrid,0,0,2504,13291
2020-08-14,Melilla,0,0,10,140
2020-08-14,Murcia,0,0,138,2118
2020-08-14,Navarra,0,0,133,1735
2020-08-14,País Vasco,0,0,529,6995
2020-08-15,Andalucía,0,0,546,6245
2020-08-15,Aragón,0,0,396,2173
2020-08-15,Asturias,0,0,34,1607
2020-08-15,Baleares,0,0,444,3665
2020-08-15,Canarias,0,0,171,2505
2020-08-15,Cantabria,0,0,65,829
2020-08-15,Castilla y Castilla y León,0,0,72,880
2020-08-15,Castilla y León,0,0,145,1762
2020-08-15,Castilla-La Mancha,0,0,163,1743
2020-08-15,Cataluña,0,0,608,6393
2020-08-15,Ceuta,0,0,2,32
2020-08-15,Comunitat Valenciana,0,0,548,5286
2020-08-15,DESLOCALIZADOS,0,0,281,2695
2020-08-15,Extremadura,0,0,18,662
2020-08-15,Galicia,0,0,154,2328
2020-08-15,La Rioja,0,0,77,636
2020-08-15,Madrid,0,0,2101,11230
2020-08-15,Melilla,0,0,2,51
2020-08-15,Murcia,0,0,153,1811
2020-08-15,Navarra,0,0,180,1808
2020-08-15,País Vasco,0,0,607,7150
2020-08-16,Andalucía,0,0,331,4511
2020-08-16,Aragón,0,0,146,1057
2020-08-16,Asturias,0,0,22,1264
2020-08-16,Baleares,0,0,240,1793
2020-08-16,Canarias,0,0,86,1268
2020-08-16,Cantabria,0,0,49,820
2020-08-16,Castilla y Castilla y León,0,0,78,722
2020-08-16,Castilla y León,0,0,100,1464
2020-08-16,Castilla-La Mancha,0,0,92,1137
2020-08-16,Cataluña,0,0,451,4443
2020-08-16,Ceuta,0,0,5,36
2020-08-16,Comunitat Valenciana,0,0,292,3294
2020-08-16,DESLOCALIZADOS,0,0,201,1823
2020-08-16,Extremadura,0,0,37,923
2020-08-16,Galicia,0,0,133,1523
2020-08-16,La Rioja,0,0,43,492
2020-08-16,Madrid,0,0,1056,5304
2020-08-16,Melilla,0,0,3,38
2020-08-16,Murcia,0,0,96,1426
2020-08-16,Navarra,0,0,64,1137
2020-08-16,País Vasco,0,0,347,5054
2020-08-17,Andalucía,0,0,433,5843
2020-08-17,Aragón,0,0,516,2721
2020-08-17,Asturias,0,0,36,2165
2020-08-17,Baleares,0,0,429,3656
2020-08-17,Canarias,0,0,102,1998
2020-08-17,Cantabria,0,0,89,1395
2020-08-17,Castilla y Castilla y León,0,0,122,759
2020-08-17,Castilla y León,0,0,143,2265
2020-08-17,Castilla-La Mancha,0,0,132,1659
2020-08-17,Cataluña,0,0,1218,11882
2020-08-17,Ceuta,0,0,9,75
2020-08-17,Comunitat Valenciana,0,0,458,5946
2020-08-17,DESLOCALIZADOS,0,0,359,2844
2020-08-17,Extremadura,0,0,106,1564
2020-08-17,Galicia,0,0,96,2040
2020-08-17,La Rioja,0,0,65,879
2020-08-17,Madrid,0,0,1443,8425
2020-08-17,Melilla,0,0,1,8
2020-08-17,Murcia,0,0,111,1383
2020-08-17,Navarra,0,0,69,1643
2020-08-17,País Vasco,0,0,292,4595
2020-08-18,Andalucía,0,0,606,8745
2020-08-18,Aragón,0,0,616,3444
2020-08-18,Asturias,0,0,39,2628
2020-08-18,Baleares,0,0,608,4568
2020-08-18,Canarias,0,0,166,2481
2020-08-18,Cantabria,0,0,85,1759
2020-08-18,Castilla y Castilla y León,0,0,74,772
2020-08-18,Castilla y León,0,0,248,3226
2020-08-18,Castilla-La Mancha,0,0,290,2537
2020-08-18,Cataluña,0,0,1489,16171
2020-08-18,Ceuta,0,0,5,76
2020-08-18,Comunitat Valenciana,0,0,738,7201
2020-08-18,DESLOCALIZADOS,0,0,384,3500
2020-08-18,Extremadura,0,0,68,1524
2020-08-18,Galicia,0,0,165,3067
2020-08-18,La Rioja,0,0,76,1138
2020-08-18,Madrid,0,0,2371,12129
2020-08-18,Melilla,0,0,9,122
2020-08-18,Murcia,0,0,136,1847
2020-08-18,Navarra,0,0,105,2003
2020-08-18,País Vasco,0,0,495,7042
2020-08-19,Andalucía,0,0,734,9161
2020-08-19,Aragón,0,0,652,3753
2020-08-19,Asturias,0,0,30,2353
2020-08-19,Baleares,0,0,599,4628
2020-08-19,Canarias,0,0,216,2710
2020-08-19,Cantabria,0,0,89,1505
2020-08-19,Castilla y Castilla y León,0,0,105,1066
2020-08-19,Castilla y León,0,0,290,3365
2020-08-19,Castilla-La Mancha,0,0,308,2854
2020-08-19,Cataluña,0,0,1428,14423
2020-08-19,Ceuta,0,0,5,70
2020-08-19,Comunitat Valenciana,0,0,834,7848
2020-08-19,DESLOCALIZADOS,0,0,499,4110
2020-08-19,Extremadura,0,0,112,1865
2020-08-19,Galicia,0,0,177,3089
2020-08-19,La Rioja,0,0,72,794
2020-08-19,Madrid,0,0,3028,16158
2020-08-19,Melilla,0,0,8,86
2020-08-19,Murcia,0,0,126,1770
2020-08-19,Navarra,0,0,128,1965
2020-08-19,País Vasco,0,0,555,6255
2020-08-20,Andalucía,0,0,692,8357
2020-08-20,Aragón,0,0,458,3137
2020-08-20,Asturias,0,0,47,2198
2020-08-20,Baleares,0,0,643,5006
2020-08-20,Canarias,0,0,207,2142
2020-08-20,Cantabria,0,0,117,1344
2020-08-20,Castilla y Castilla y León,0,0,136,944
2020-08-20,Castilla y León,0,0,337,2998
2020-08-20,Castilla-La Mancha,0,0,383,2983
2020-08-20,Cataluña,0,0,1509,13473
2020-08-20,Ceuta,0,0,2,54
2020-08-20,Comunitat Valenciana,0,0,753,8305
2020-08-20,DESLOCALIZADOS,0,0,483,3944
2020-08-20,Extremadura,0,0,71,1933
2020-08-20,Galicia,0,0,273,4298
2020-08-20,La Rioja,0,0,81,959
2020-08-20,Madrid,0,0,3509,16974
2020-08-20,Melilla,0,0,13,112
2020-08-20,Murcia,0,0,178,2080
2020-08-20,Navarra,0,0,118,2087
2020-08-20,País Vasco,0,0,698,8111
2020-08-21,Andalucía,0,0,742,9923
2020-08-21,Aragón,0,0,704,4019
2020-08-21,Asturias,0,0,43,2086
2020-08-21,Baleares,0,0,723,5538
2020-08-21,Canarias,0,0,366,3370
2020-08-21,Cantabria,0,0,86,1677
2020-08-21,Castilla y Castilla y León,0,0,104,1104
2020-08-21,Castilla y León,0,0,305,3608
2020-08-21,Castilla-La Mancha,0,0,374,2788
2020-08-21,Cataluña,0,0,1692,18474
2020-08-21,Ceuta,0,0,8,69
2020-08-21,Comunitat Valenciana,0,0,996,8963
2020-08-21,DESLOCALIZADOS,0,0,488,4021
2020-08-21,Extremadura,0,0,103,1909
2020-08-21,Galicia,0,0,230,4239
2020-08-21,La Rioja,0,0,68,1098
2020-08-21,Madrid,0,0,3591,19086
2020-08-21,Melilla,0,0,8,313
2020-08-21,Murcia,0,0,273,2231
2020-08-21,Navarra,0,0,194,2116
2020-08-21,País Vasco,0,0,584,6020
2020-08-22,Andalucía,0,0,701,8493
2020-08-22,Aragón,0,0,194,1461
2020-08-22,Asturias,0,0,28,1610
2020-08-22,Baleares,0,0,438,3851
2020-08-22,Canarias,0,0,256,2683
2020-08-22,Cantabria,0,0,71,1163
2020-08-22,Castilla y Castilla y León,0,0,45,863
2020-08-22,Castilla y León,0,0,222,2179
2020-08-22,Castilla-La Mancha,0,0,331,2448
2020-08-22,Cataluña,0,0,547,8191
2020-08-22,Ceuta,0,0,2,41
2020-08-22,Comunitat Valenciana,0,0,718,6547
2020-08-22,DESLOCALIZADOS,0,0,326,2810
2020-08-22,Extremadura,0,0,89,1130
2020-08-22,Galicia,0,0,227,3223
2020-08-22,La Rioja,0,0,96,963
2020-08-22,Madrid,0,0,2465,13780
2020-08-22,Melilla,0,0,0,16
2020-08-22,Murcia,0,0,280,2245
2020-08-22,Navarra,0,0,126,1822
2020-08-22,País Vasco,0,0,631,6449
2020-08-23,Andalucía,0,0,706,6530
2020-08-23,Aragón,0,0,99,638
2020-08-23,Asturias,0,0,20,1060
2020-08-23,Baleares,0,0,317,2328
2020-08-23,Canarias,0,0,123,1470
2020-08-23,Cantabria,0,0,54,919
2020-08-23,Castilla y Castilla y León,0,0,65,857
2020-08-23,Castilla y León,0,0,228,2159
2020-08-23,Castilla-La Mancha,0,0,135,1286
2020-08-23,Cataluña,0,0,458,4747
2020-08-23,Ceuta,0,0,6,34
2020-08-23,Comunitat Valenciana,0,0,387,3573
2020-08-23,DESLOCALIZADOS,0,0,231,1807
2020-08-23,Extremadura,0,0,62,904
2020-08-23,Galicia,0,0,209,2614
2020-08-23,La Rioja,0,0,98,743
2020-08-23,Madrid,0,0,1803,9487
2020-08-23,Melilla,0,0,21,132
2020-08-23,Murcia,0,0,204,1769
2020-08-23,Navarra,0,0,105,1261
2020-08-23,País Vasco,0,0,429,4104
2020-08-24,Andalucía,0,0,572,6555
2020-08-24,Aragón,0,0,610,3183
2020-08-24,Asturias,0,0,79,2234
2020-08-24,Baleares,0,0,452,3560
2020-08-24,Canarias,0,0,234,2699
2020-08-24,Cantabria,0,0,67,1198
2020-08-24,Castilla y Castilla y León,0,0,91,1004
2020-08-24,Castilla y León,0,0,283,3351
2020-08-24,Castilla-La Mancha,0,0,222,2186
2020-08-24,Cataluña,0,0,1410,16572
2020-08-24,Ceuta,0,0,5,45
2020-08-24,Comunitat Valenciana,0,0,737,7115
2020-08-24,DESLOCALIZADOS,0,0,376,3173
2020-08-24,Extremadura,0,0,105,2207
2020-08-24,Galicia,0,0,181,2612
2020-08-24,La Rioja,0,0,76,767
2020-08-24,Madrid,0,0,1970,10231
2020-08-24,Melilla,0,0,12,94
2020-08-24,Murcia,0,0,193,1568
2020-08-24,Navarra,0,0,123,2616
2020-08-24,País Vasco,0,0,458,5084
2020-08-25,Andalucía,0,0,890,9435
2020-08-25,Aragón,0,0,548,3214
2020-08-25,Asturias,0,0,54,2036
2020-08-25,Baleares,0,0,533,4732
2020-08-25,Canarias,0,0,355,3201
2020-08-25,Cantabria,0,0,162,2269
2020-08-25,Castilla y Castilla y León,0,0,58,995
2020-08-25,Castilla y León,0,0,539,4099
2020-08-25,Castilla-La Mancha,0,0,443,2957
2020-08-25,Cataluña,0,0,1558,19184
2020-08-25,Ceuta,0,0,13,40
2020-08-25,Comunitat Valenciana,0,0,783,7981
2020-08-25,DESLOCALIZADOS,0,0,513,4049
2020-08-25,Extremadura,0,0,114,1876
2020-08-25,Galicia,0,0,316,4746
2020-08-25,La Rioja,0,0,119,910
2020-08-25,Madrid,0,0,2766,14571
2020-08-25,Melilla,0,0,7,85
2020-08-25,Murcia,0,0,380,2679
2020-08-25,Navarra,0,0,141,2760
2020-08-25,País Vasco,0,0,691,7365
2020-08-26,Andalucía,0,0,1041,10846
2020-08-26,Aragón,0,0,460,2885
2020-08-26,Asturias,0,0,53,2431
2020-08-26,Baleares,0,0,631,4614
2020-08-26,Canarias,0,0,412,3736
2020-08-26,Cantabria,0,0,106,1776
2020-08-26,Castilla y Castilla y León,0,0,65,930
2020-08-26,Castilla y León,0,0,411,4333
2020-08-26,Castilla-La Mancha,0,0,367,3054
2020-08-26,Cataluña,0,0,1640,19696
2020-08-26,Ceuta,0,0,6,49
2020-08-26,Comunitat Valenciana,0,0,951,9265
2020-08-26,DESLOCALIZADOS,0,0,488,4049
2020-08-26,Extremadura,0,0,96,1827
2020-08-26,Galicia,0,0,271,4359
2020-08-26,La Rioja,0,0,116,1108
2020-08-26,Madrid,0,0,3697,20482
2020-08-26,Melilla,0,0,5,118
2020-08-26,Murcia,0,0,265,2334
2020-08-26,Navarra,0,0,285,3645
